product_id,product_name,category,brand,price,rating,stock,discount_percent,seller,description
P10381,Loreal Makeup Brush Set,Beauty,Loreal,2609.13,3.4,217,25,UrbanBasket,Loreal Makeup Brush Set is a durable beauty product with soft fabric. Ideal for customers looking for reliable quality and value.
P10382,Dove Face Wash,Beauty,Dove,4913.61,4.8,138,40,UrbanBasket,Dove Face Wash is a budget-friendly beauty product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10383,Anker Wireless Bluetooth Headphones,Electronics,Anker,34191.45,3.7,132,35,UrbanBasket,Anker Wireless Bluetooth Headphones is a compact electronics product with machine washable. Ideal for customers looking for reliable quality and value.
P10384,Havells Air Fryer,Home,Havells,5057.74,3.8,237,10,QuickCart,Havells Air Fryer is a eco-friendly home product with AI-ready. Ideal for customers looking for reliable quality and value.
P10385,Nivea Face Wash,Beauty,Nivea,1367.5,3.8,169,30,ShopNest,Nivea Face Wash is a customer-favorite beauty product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10386,Adidas Sports Cap,Fashion,Adidas,3085.4,4.6,145,40,ShopNest,Adidas Sports Cap is a budget-friendly fashion product with long battery life. Ideal for customers looking for reliable quality and value.
P10387,Allen Solly Ethnic Kurta,Fashion,Allen Solly,2771.72,3.7,118,25,PrimeSeller,Allen Solly Ethnic Kurta is a lightweight fashion product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10388,H&M Casual Denim Jacket,Fashion,H&M,1787.58,3.3,7,0,PrimeSeller,H&M Casual Denim Jacket is a best-selling fashion product with travel friendly. Ideal for customers looking for reliable quality and value.
P10389,Lakme Vitamin C Serum,Beauty,Lakme,1215.04,4.2,15,5,DailyDeals,Lakme Vitamin C Serum is a customer-favorite beauty product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10390,HarperCollins Data Science Handbook,Books,HarperCollins,256.21,4.6,187,35,ShopNest,HarperCollins Data Science Handbook is a premium books product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10391,OReilly Productivity Habits,Books,OReilly,696.83,4.1,26,35,ShopNest,OReilly Productivity Habits is a lightweight books product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10392,HarperCollins Productivity Habits,Books,HarperCollins,277.67,3.4,209,15,ValueMart,HarperCollins Productivity Habits is a best-selling books product with water resistant. Ideal for customers looking for reliable quality and value.
P10393,Penguin Machine Learning Basics,Books,Penguin,215.79,4.6,194,35,QuickCart,Penguin Machine Learning Basics is a stylish books product with machine washable. Ideal for customers looking for reliable quality and value.
P10394,Prestige Bedsheet Set,Home,Prestige,4609.63,3.6,49,5,ValueMart,Prestige Bedsheet Set is a compact home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10395,Levis Women Running Shoes,Fashion,Levis,3103.81,3.8,246,40,ShopNest,Levis Women Running Shoes is a budget-friendly fashion product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10396,Adidas Formal Shirt,Fashion,Adidas,4530.93,4.2,144,20,PrimeSeller,Adidas Formal Shirt is a eco-friendly fashion product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10397,Boat Gaming Mouse,Electronics,Boat,13537.27,4.7,27,5,TrustedStore,Boat Gaming Mouse is a stylish electronics product with fast charging. Ideal for customers looking for reliable quality and value.
P10398,Anker USB-C Fast Charger,Electronics,Anker,24834.51,4.1,236,15,RetailHub,Anker USB-C Fast Charger is a premium electronics product with fast charging. Ideal for customers looking for reliable quality and value.
P10399,Pearson History of India,Books,Pearson,602.85,4.5,223,0,ShopNest,Pearson History of India is a premium books product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10400,Dove Shampoo,Beauty,Dove,1294.22,4.6,39,5,TrustedStore,Dove Shampoo is a customer-favorite beauty product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10401,HP Bluetooth Speaker,Electronics,HP,21825.53,4.5,53,15,UrbanBasket,HP Bluetooth Speaker is a best-selling electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10402,WOW Hair Dryer,Beauty,WOW,3275.3,4.4,19,40,UrbanBasket,WOW Hair Dryer is a high-performance beauty product with machine washable. Ideal for customers looking for reliable quality and value.
P10403,Anker Smart Watch,Electronics,Anker,38602.99,4.3,199,5,UrbanBasket,Anker Smart Watch is a durable electronics product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10404,Samsung Gaming Mouse,Electronics,Samsung,29952.28,4.0,61,30,ShopNest,Samsung Gaming Mouse is a lightweight electronics product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10405,Allen Solly Sunglasses,Fashion,Allen Solly,1250.75,4.6,55,15,ValueMart,Allen Solly Sunglasses is a customer-favorite fashion product with long battery life. Ideal for customers looking for reliable quality and value.
P10406,Packt Machine Learning Basics,Books,Packt,1223.47,3.3,37,15,RetailHub,Packt Machine Learning Basics is a durable books product with soft fabric. Ideal for customers looking for reliable quality and value.
P10407,Nike Ethnic Kurta,Fashion,Nike,2949.0,3.8,39,35,TrustedStore,Nike Ethnic Kurta is a durable fashion product with AI-ready. Ideal for customers looking for reliable quality and value.
P10408,Logitech Smartphone Case,Electronics,Logitech,35427.17,4.3,118,40,UrbanBasket,Logitech Smartphone Case is a durable electronics product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10409,Samsung Gaming Mouse,Electronics,Samsung,30475.83,4.7,229,25,ValueMart,Samsung Gaming Mouse is a durable electronics product with AI-ready. Ideal for customers looking for reliable quality and value.
P10410,Allen Solly Leather Wallet,Fashion,Allen Solly,1991.3,4.6,166,30,DailyDeals,Allen Solly Leather Wallet is a budget-friendly fashion product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10411,HP Smart Watch,Electronics,HP,47740.35,4.5,87,30,DailyDeals,HP Smart Watch is a best-selling electronics product with machine washable. Ideal for customers looking for reliable quality and value.
P10412,Philips Vacuum Cleaner,Home,Philips,2973.74,4.1,114,20,ValueMart,Philips Vacuum Cleaner is a best-selling home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10413,Minimalist Hair Dryer,Beauty,Minimalist,5257.11,4.5,71,30,ValueMart,Minimalist Hair Dryer is a premium beauty product with water resistant. Ideal for customers looking for reliable quality and value.
P10414,Samsung Smart Watch,Electronics,Samsung,19785.4,3.5,192,35,DailyDeals,Samsung Smart Watch is a budget-friendly electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10415,Ikea Air Fryer,Home,Ikea,1207.63,4.0,80,25,UrbanBasket,Ikea Air Fryer is a compact home product with travel friendly. Ideal for customers looking for reliable quality and value.
P10416,Boat Smartphone Case,Electronics,Boat,23733.52,3.9,224,10,PrimeSeller,Boat Smartphone Case is a budget-friendly electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10417,WOW Shampoo,Beauty,WOW,5145.35,4.1,76,5,DailyDeals,WOW Shampoo is a best-selling beauty product with AI-ready. Ideal for customers looking for reliable quality and value.
P10418,Nivea Sunscreen,Beauty,Nivea,4709.74,4.8,59,0,ValueMart,Nivea Sunscreen is a customer-favorite beauty product with soft fabric. Ideal for customers looking for reliable quality and value.
P10419,HP Gaming Mouse,Electronics,HP,39738.29,4.7,18,35,DailyDeals,HP Gaming Mouse is a stylish electronics product with water resistant. Ideal for customers looking for reliable quality and value.
P10420,Pearson Startup Playbook,Books,Pearson,1253.58,4.4,193,40,ValueMart,Pearson Startup Playbook is a lightweight books product with machine washable. Ideal for customers looking for reliable quality and value.
P10421,H&M Sports Cap,Fashion,H&M,4533.49,3.9,194,10,PrimeSeller,H&M Sports Cap is a best-selling fashion product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10422,Levis Leather Wallet,Fashion,Levis,5989.3,4.8,125,25,RetailHub,Levis Leather Wallet is a premium fashion product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10423,Cello Storage Organizer,Home,Cello,664.2,4.6,5,40,QuickCart,Cello Storage Organizer is a high-performance home product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10424,Pearson Mindfulness Guide,Books,Pearson,578.78,4.8,205,30,QuickCart,Pearson Mindfulness Guide is a lightweight books product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10425,Borosil Water Bottle,Home,Borosil,5910.82,3.5,99,15,ValueMart,Borosil Water Bottle is a lightweight home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10426,HarperCollins Productivity Habits,Books,HarperCollins,624.16,3.8,196,10,RetailHub,HarperCollins Productivity Habits is a lightweight books product with AI-ready. Ideal for customers looking for reliable quality and value.
P10427,Dove Makeup Brush Set,Beauty,Dove,5795.32,3.7,56,35,ValueMart,Dove Makeup Brush Set is a high-performance beauty product with AI-ready. Ideal for customers looking for reliable quality and value.
P10428,Maybelline Sunscreen,Beauty,Maybelline,5098.34,4.0,81,20,ShopNest,Maybelline Sunscreen is a stylish beauty product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10429,Levis Handbag,Fashion,Levis,2853.43,3.3,114,30,PrimeSeller,Levis Handbag is a premium fashion product with fast charging. Ideal for customers looking for reliable quality and value.
P10430,Philips Wall Clock,Home,Philips,4145.52,3.4,38,35,DailyDeals,Philips Wall Clock is a durable home product with AI-ready. Ideal for customers looking for reliable quality and value.
P10431,Pearson Mindfulness Guide,Books,Pearson,499.46,3.7,61,10,ShopNest,Pearson Mindfulness Guide is a stylish books product with water resistant. Ideal for customers looking for reliable quality and value.
P10432,Cello Wall Clock,Home,Cello,4864.89,4.7,141,10,DailyDeals,Cello Wall Clock is a compact home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10433,Penguin Data Science Handbook,Books,Penguin,1130.6,3.6,90,10,PrimeSeller,Penguin Data Science Handbook is a durable books product with long battery life. Ideal for customers looking for reliable quality and value.
P10434,Cello Vacuum Cleaner,Home,Cello,2197.12,4.3,182,10,DailyDeals,Cello Vacuum Cleaner is a high-performance home product with water resistant. Ideal for customers looking for reliable quality and value.
P10435,WOW Matte Lipstick,Beauty,WOW,2693.7,4.1,140,35,ShopNest,WOW Matte Lipstick is a stylish beauty product with fast charging. Ideal for customers looking for reliable quality and value.
P10436,Cello Air Fryer,Home,Cello,1406.44,3.5,38,40,TrustedStore,Cello Air Fryer is a high-performance home product with machine washable. Ideal for customers looking for reliable quality and value.
P10437,Borosil Non-Stick Frying Pan,Home,Borosil,393.56,4.5,180,40,PrimeSeller,Borosil Non-Stick Frying Pan is a lightweight home product with travel friendly. Ideal for customers looking for reliable quality and value.
P10438,Dell Smart Watch,Electronics,Dell,20541.08,4.4,186,0,TrustedStore,Dell Smart Watch is a high-performance electronics product with water resistant. Ideal for customers looking for reliable quality and value.
P10439,Loreal Hair Dryer,Beauty,Loreal,2215.64,4.1,130,30,ValueMart,Loreal Hair Dryer is a compact beauty product with AI-ready. Ideal for customers looking for reliable quality and value.
P10440,Havells Air Fryer,Home,Havells,1883.06,3.5,26,30,RetailHub,Havells Air Fryer is a best-selling home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10441,Puma Yoga Leggings,Fashion,Puma,2580.34,4.7,86,30,TrustedStore,Puma Yoga Leggings is a lightweight fashion product with travel friendly. Ideal for customers looking for reliable quality and value.
P10442,Boat Gaming Mouse,Electronics,Boat,3670.19,3.3,214,10,TrustedStore,Boat Gaming Mouse is a compact electronics product with ergonomic design. Ideal for customers looking for reliable quality and value.
